LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,datetime,occupancy,radius_miles,geohash,delimited
-122.4883124,37.7589132,1518,30th Avenue,,,,,94122,,2025-06-29 00:23:50.029325,2.0,2.7956821332867032,9q8yu9y9x7w6,"37.7589132,-122.4883124"
-122.4888936,37.7590251,1511,30th Avenue,,,,,94122,,2025-06-29 00:23:50.359662,3.0,2.763726296189911,9q8yu9y63bmn,"37.7590251,-122.4888936"
-122.4883172,37.7589818,1514,30th Avenue,,,,,94122,,2025-06-29 00:23:50.689999,2.0,1.3924934034236427,9q8yu9ydp26g,"37.7589818,-122.4883172"
-122.4888984,37.7590937,1507,30th Avenue,,,,,94122,,2025-06-29 00:23:51.020336,4.0,1.3866102548599413,9q8yu9y69v1x,"37.7590937,-122.4888984"
-122.488322,37.7590503,1510,30th Avenue,,,,,94122,,2025-06-29 00:23:51.350673,5.0,2.3743391208585822,9q8yu9ydrjpk,"37.7590503,-122.488322"
-122.4882669,37.7585714,1538,30th Avenue,,,,,94122,,2025-06-29 00:23:51.681011,5.0,2.1142809399775766,9q8yu9wz8eb7,"37.7585714,-122.4882669"
-122.488928,37.758611,1535,30th Avenue,,,,,94122,,2025-06-29 00:23:52.011348,5.0,1.5452374219410772,9q8yu9wrc572,"37.758611,-122.488928"
-122.4209664,37.7727123,44,Gough Street,,,,,94103,,2025-06-29 00:23:52.341685,3.0,2.4131257667004817,9q8yyhrcbxzm,"37.7727123,-122.4209664"
-122.4209664,37.7727123,42,Gough Street,,,,,94103,,2025-06-29 00:23:52.672022,3.0,1.6226152517520513,9q8yyhrcbxzm,"37.7727123,-122.4209664"
-122.4270384,37.7675053,114,Dolores Street,,,,,94114,,2025-06-29 00:23:53.002359,4.0,1.253072440563285,9q8yy577ejr8,"37.7675053,-122.4270384"
-122.427045,37.7675738,110,Dolores Street,,,,,94114,,2025-06-29 00:23:53.332696,5.0,2.8371707374568573,9q8yy57k5449,"37.7675738,-122.427045"
-122.4270515,37.7676416,106,Dolores Street,,,,,94114,,2025-06-29 00:23:53.663033,1.0,2.0317926139291798,9q8yy57k6ytv,"37.7676416,-122.4270515"
-122.4270318,37.7674369,120,Dolores Street,,,,,94114,,2025-06-29 00:23:53.993370,6.0,2.295046824203788,9q8yy57772s8,"37.7674369,-122.4270318"
-122.4270587,37.7677169,100,Dolores Street,,,,,94114,,2025-06-29 00:23:54.323707,5.0,1.5305973811598086,9q8yy57kfu8w,"37.7677169,-122.4270587"
-122.4270515,37.7676416,108,Dolores Street,,,,,94114,,2025-06-29 00:23:54.654045,4.0,1.2005718115667852,9q8yy57k6ytv,"37.7676416,-122.4270515"
-122.427045,37.7675738,112,Dolores Street,,,,,94114,,2025-06-29 00:23:54.984382,1.0,1.3134961045879892,9q8yy57k5449,"37.7675738,-122.427045"
-122.4270384,37.7675053,118,Dolores Street,,,,,94114,,2025-06-29 00:23:55.314719,1.0,1.2666473009529942,9q8yy577ejr8,"37.7675053,-122.4270384"
-122.4270384,37.7675053,116,Dolores Street,,,,,94114,,2025-06-29 00:23:55.645056,6.0,1.6722807213236117,9q8yy577ejr8,"37.7675053,-122.4270384"
-122.4270318,37.7674369,124,Dolores Street,,,,,94114,,2025-06-29 00:23:55.975393,5.0,1.936854162311408,9q8yy57772s8,"37.7674369,-122.4270318"
-122.4270318,37.7674369,122,Dolores Street,,,,,94114,,2025-06-29 00:23:56.305730,4.0,2.9561190073047587,9q8yy57772s8,"37.7674369,-122.4270318"
-122.4270255,37.7673704,126,Dolores Street,,,,,94114,,2025-06-29 00:23:56.636067,2.0,1.8528329592259947,9q8yy576gs17,"37.7673704,-122.4270255"
-122.4270844,37.7672428,140,Dolores Street,,,,,94114,,2025-06-29 00:23:56.966404,4.0,1.5896899731558038,9q8yy5764hm6,"37.7672428,-122.4270844"
-122.426999,37.7671056,144,Dolores Street,,,,,94114,,2025-06-29 00:23:57.296741,5.0,1.8875413819882427,9q8yy573k4v0,"37.7671056,-122.426999"
-122.426999,37.7671056,148,Dolores Street,,,,,94114,,2025-06-29 00:23:57.627078,6.0,1.847728689650051,9q8yy573k4v0,"37.7671056,-122.426999"
-122.426999,37.7671056,146,Dolores Street,,,,,94114,,2025-06-29 00:23:57.957416,2.0,2.4640412985064097,9q8yy573k4v0,"37.7671056,-122.426999"
-122.4447316,37.7500768,26,Perego Terrace,,,,,94131,,2025-06-29 00:23:58.287753,2.0,1.9758647783401775,9q8yv8nqnuqe,"37.7500768,-122.4447316"
-122.4447316,37.7500768,28,Perego Terrace,,,,,94131,,2025-06-29 00:23:58.618090,5.0,1.0908731100914884,9q8yv8nqnuqe,"37.7500768,-122.4447316"
-122.4447316,37.7500768,30,Perego Terrace,,,,,94131,,2025-06-29 00:23:58.948427,5.0,2.5064364982971172,9q8yv8nqnuqe,"37.7500768,-122.4447316"
-122.4447316,37.7500768,32,Perego Terrace,,,,,94131,,2025-06-29 00:23:59.278764,3.0,1.5114023772792902,9q8yv8nqnuqe,"37.7500768,-122.4447316"
-122.4447316,37.7500768,34,Perego Terrace,,,,,94131,,2025-06-29 00:23:59.609101,3.0,1.8877422973870503,9q8yv8nqnuqe,"37.7500768,-122.4447316"
-122.4447316,37.7500768,36,Perego Terrace,,,,,94131,,2025-06-29 00:23:59.939438,4.0,1.5177429879113862,9q8yv8nqnuqe,"37.7500768,-122.4447316"
-122.444377,37.7502677,11,Perego Terrace,6,,,,94131,,2025-06-29 00:24:00.269775,3.0,1.0680360631053598,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,11,Perego Terrace,4,,,,94131,,2025-06-29 00:24:00.600112,3.0,1.4360398953572489,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,11,Perego Terrace,5,,,,94131,,2025-06-29 00:24:00.930450,5.0,1.4247365858687868,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,11,Perego Terrace,3,,,,94131,,2025-06-29 00:24:01.260787,4.0,1.2614235980913655,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,11,Perego Terrace,,,,,94131,,2025-06-29 00:24:01.591124,1.0,1.4369886005869015,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,9,Perego Terrace,6,,,,94131,,2025-06-29 00:24:01.921461,6.0,2.806892053379394,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,9,Perego Terrace,1,,,,94131,,2025-06-29 00:24:02.251798,5.0,2.1451589224610275,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,9,Perego Terrace,9,,,,94131,,2025-06-29 00:24:02.582135,1.0,2.999860130872874,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,9,Perego Terrace,3,,,,94131,,2025-06-29 00:24:02.912472,2.0,1.820552718276529,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,9,Perego Terrace,,,,,94131,,2025-06-29 00:24:03.242809,1.0,2.3423199393270067,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,22,,,,94131,,2025-06-29 00:24:03.573146,3.0,2.2658623909474267,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,21,,,,94131,,2025-06-29 00:24:03.903483,4.0,1.970182884369574,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,20,,,,94131,,2025-06-29 00:24:04.233821,4.0,1.0403909351698573,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,19,,,,94131,,2025-06-29 00:24:04.564158,5.0,2.955429258650563,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,18,,,,94131,,2025-06-29 00:24:04.894495,2.0,1.8494696844912453,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,10,,,,94131,,2025-06-29 00:24:05.224832,2.0,2.133825479902928,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,3,,,,94131,,2025-06-29 00:24:05.555169,1.0,2.031145392700976,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,23,,,,94131,,2025-06-29 00:24:05.885506,2.0,1.201436397014093,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,8,,,,94131,,2025-06-29 00:24:06.215843,6.0,2.93080929382878,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,7,,,,94131,,2025-06-29 00:24:06.546180,1.0,1.722216174659915,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,6,,,,94131,,2025-06-29 00:24:06.876517,2.0,1.7198592211046613,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,5,,,,94131,,2025-06-29 00:24:07.206854,6.0,2.568657739681869,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,4,,,,94131,,2025-06-29 00:24:07.537192,5.0,2.6767948979630343,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,2,,,,94131,,2025-06-29 00:24:07.867529,2.0,2.1589778685018306,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,1,,,,94131,,2025-06-29 00:24:08.197866,5.0,1.1559910556261548,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,5,Perego Terrace,,,,,94131,,2025-06-29 00:24:08.528203,4.0,1.3001136730380694,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,17,Perego Terrace,22,,,,94131,,2025-06-29 00:24:08.858540,3.0,2.39256243292144,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,17,Perego Terrace,21,,,,94131,,2025-06-29 00:24:09.188877,4.0,1.2605945251758823,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,17,Perego Terrace,20,,,,94131,,2025-06-29 00:24:09.519214,5.0,2.5960721779667617,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,17,Perego Terrace,19,,,,94131,,2025-06-29 00:24:09.849551,5.0,2.2187266093950235,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,17,Perego Terrace,18,,,,94131,,2025-06-29 00:24:10.179888,3.0,2.7781983135378887,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,17,Perego Terrace,10,,,,94131,,2025-06-29 00:24:10.510226,5.0,1.2988664499356428,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,17,Perego Terrace,1,,,,94131,,2025-06-29 00:24:10.840563,2.0,1.8056997146641849,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,17,Perego Terrace,16,,,,94131,,2025-06-29 00:24:11.170900,6.0,1.4972075842232786,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,17,Perego Terrace,,,,,94131,,2025-06-29 00:24:11.501237,3.0,1.8985480904583036,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,7,Perego Terrace,1,,,,94131,,2025-06-29 00:24:11.831574,4.0,2.2410407640075203,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,7,Perego Terrace,,,,,94131,,2025-06-29 00:24:12.161911,5.0,2.0404897256168972,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,15,Perego Terrace,2,,,,94131,,2025-06-29 00:24:12.492248,6.0,2.396629751210016,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444377,37.7502677,15,Perego Terrace,,,,,94131,,2025-06-29 00:24:12.822585,6.0,2.315414119257484,9q8yv8nxppzn,"37.7502677,-122.444377"
-122.444492,37.7497902,40,Perego Terrace,,,,,94131,,2025-06-29 00:24:13.152922,2.0,1.2022586919086824,9q8yv8nskwcm,"37.7497902,-122.444492"
-122.4447316,37.7500768,24,Perego Terrace,,,,,94131,,2025-06-29 00:24:13.483259,6.0,2.4597402834179247,9q8yv8nqnuqe,"37.7500768,-122.4447316"
-122.444972,37.7504088,22,Perego Terrace,,,,,94131,,2025-06-29 00:24:13.813597,4.0,1.4211576015432603,9q8yv8q21672,"37.7504088,-122.444972"
-122.444972,37.7504088,20,Perego Terrace,,,,,94131,,2025-06-29 00:24:14.143934,5.0,2.388793827678633,9q8yv8q21672,"37.7504088,-122.444972"
-122.444972,37.7504088,18,Perego Terrace,,,,,94131,,2025-06-29 00:24:14.474271,4.0,2.948496388741588,9q8yv8q21672,"37.7504088,-122.444972"
-122.444972,37.7504088,16,Perego Terrace,,,,,94131,,2025-06-29 00:24:14.804608,2.0,2.481341177639849,9q8yv8q21672,"37.7504088,-122.444972"
-122.444972,37.7504088,14,Perego Terrace,,,,,94131,,2025-06-29 00:24:15.134945,2.0,1.9556509330336038,9q8yv8q21672,"37.7504088,-122.444972"
-122.444972,37.7504088,12,Perego Terrace,,,,,94131,,2025-06-29 00:24:15.465282,1.0,2.405956980437455,9q8yv8q21672,"37.7504088,-122.444972"
-122.444972,37.7504088,10,Perego Terrace,,,,,94131,,2025-06-29 00:24:15.795619,4.0,1.251910875072349,9q8yv8q21672,"37.7504088,-122.444972"
-122.394221,37.7655618,98,Pennsylvania Avenue,,,,,94107,,2025-06-29 00:24:16.125956,1.0,1.3992710014008563,9q8yyg50rfyp,"37.7655618,-122.394221"
-122.4371488,37.7577812,4408,20th Street,,,,,94114,,2025-06-29 00:24:16.456293,2.0,1.3770324538690841,9q8yvcegp8sf,"37.7577812,-122.4371488"
-122.4371488,37.7577812,4406,20th Street,,,,,94114,,2025-06-29 00:24:16.786631,1.0,1.5188471903199794,9q8yvcegp8sf,"37.7577812,-122.4371488"
-122.4373213,37.7577709,4420.0A,20th Street,,,,,94114,,2025-06-29 00:24:17.116968,4.0,2.7592037012014736,9q8yvcefgwsh,"37.7577709,-122.4373213"
-122.4378366,37.75774,4448,20th Street,,,,,94114,,2025-06-29 00:24:17.447305,6.0,2.8798781904541784,9q8yvce6z8gu,"37.75774,-122.4378366"
-122.4377525,37.757745,4444,20th Street,,,,,94114,,2025-06-29 00:24:17.777642,6.0,2.5279004502321785,9q8yvcedc9fd,"37.757745,-122.4377525"
-122.4376662,37.7577502,4442,20th Street,,,,,94114,,2025-06-29 00:24:18.107979,3.0,1.6869727601089457,9q8yvcedgdg1,"37.7577502,-122.4376662"
-122.43758,37.7577554,4440,20th Street,,,,,94114,,2025-06-29 00:24:18.438316,3.0,2.1790023315675535,9q8yvcedveg2,"37.7577554,-122.43758"
-122.4374938,37.7577605,4430,20th Street,,,,,94114,,2025-06-29 00:24:18.768653,4.0,2.5698780971761823,9q8yvcedzsew,"37.7577605,-122.4374938"
-122.4374075,37.7577657,4426,20th Street,,,,,94114,,2025-06-29 00:24:19.098990,5.0,2.3569587525419617,9q8yvcefctev,"37.7577657,-122.4374075"
-122.4373213,37.7577709,4418,20th Street,,,,,94114,,2025-06-29 00:24:19.429327,1.0,2.697612862220736,9q8yvcefgwsh,"37.7577709,-122.4373213"
-122.4372351,37.757776,4414,20th Street,,,,,94114,,2025-06-29 00:24:19.759664,2.0,1.616364897962823,9q8yvcefvxs7,"37.757776,-122.4372351"
-122.4374938,37.7577605,4432,20th Street,,,,,94114,,2025-06-29 00:24:20.090002,3.0,1.8419217235955712,9q8yvcedzsew,"37.7577605,-122.4374938"
-122.4378366,37.75774,4450,20th Street,,,,,94114,,2025-06-29 00:24:20.420339,6.0,2.1513484630574777,9q8yvce6z8gu,"37.75774,-122.4378366"
-122.4372351,37.757776,4416.0A,20th Street,,,,,94114,,2025-06-29 00:24:20.750676,2.0,1.2436905905666549,9q8yvcefvxs7,"37.757776,-122.4372351"
-122.4373213,37.7577709,4420,20th Street,,,,,94114,,2025-06-29 00:24:21.081013,1.0,1.9796416591264747,9q8yvcefgwsh,"37.7577709,-122.4373213"
-122.4371006,37.7573221,4407,20th Street,,,,,94114,,2025-06-29 00:24:21.411350,3.0,2.8429066497347337,9q8yvcs02fbx,"37.7573221,-122.4371006"
-122.4371868,37.7573169,4415,20th Street,,,,,94114,,2025-06-29 00:24:21.741687,6.0,1.6768639144356667,9q8yvcebqf02,"37.7573169,-122.4371868"
-122.4372731,37.7573117,4417,20th Street,,,,,94114,,2025-06-29 00:24:22.072024,5.0,2.1685622464064425,9q8yvcebkc01,"37.7573117,-122.4372731"
-122.4373593,37.7573066,4421,20th Street,,,,,94114,,2025-06-29 00:24:22.402361,1.0,1.931746625328722,9q8yvceb68pf,"37.7573066,-122.4373593"
-122.4370163,37.7573269,4401,20th Street,,,,,94114,,2025-06-29 00:24:22.732698,2.0,2.4975921846406504,9q8yvcs06ezs,"37.7573269,-122.4370163"
-122.4371006,37.7573221,4409,20th Street,,,,,94114,,2025-06-29 00:24:23.063036,1.0,2.5687675565489596,9q8yvcs02fbx,"37.7573221,-122.4371006"
-122.4370163,37.7573269,4405,20th Street,,,,,94114,,2025-06-29 00:24:23.393373,1.0,2.0080914558751326,9q8yvcs06ezs,"37.7573269,-122.4370163"
-122.4370163,37.7573269,4403,20th Street,,,,,94114,,2025-06-29 00:24:23.723710,5.0,2.4222896863466516,9q8yvcs06ezs,"37.7573269,-122.4370163"
-122.4377042,37.7572859,4443,20th Street,,,,,94114,,2025-06-29 00:24:24.054047,5.0,2.3680565227815515,9q8yvce84snx,"37.7572859,-122.4377042"
-122.4374455,37.7573014,4425,20th Street,,,,,94114,,2025-06-29 00:24:24.384384,5.0,2.9375639327826795,9q8yvceb0xpe,"37.7573014,-122.4374455"
-122.4375318,37.7572962,4431,20th Street,,,,,94114,,2025-06-29 00:24:24.714721,3.0,1.1515741613909012,9q8yvce8nwph,"37.7572962,-122.4375318"
-122.437618,37.7572911,4437,20th Street,,,,,94114,,2025-06-29 00:24:25.045058,4.0,1.2545244374549844,9q8yvce8htny,"37.7572911,-122.437618"
-122.4377042,37.7572859,4441,20th Street,,,,,94114,,2025-06-29 00:24:25.375395,6.0,1.684312011476196,9q8yvce84snx,"37.7572859,-122.4377042"
-122.4419672,37.8053034,499,Marina Boulevard,,,,,94123,,2025-06-29 00:24:25.705732,2.0,1.1090139769271778,9q8zjf0rz77g,"37.8053034,-122.4419672"
-122.4405111,37.8057413,435,Marina Boulevard,,,,,94123,,2025-06-29 00:24:26.036069,2.0,1.8260044137364473,9q8zjf3d3kcx,"37.8057413,-122.4405111"
-122.4406602,37.8057207,445,Marina Boulevard,,,,,94123,,2025-06-29 00:24:26.366407,5.0,2.3966710971205436,9q8zjf36mc4s,"37.8057207,-122.4406602"
-122.4407881,37.8057031,451,Marina Boulevard,,,,,94123,,2025-06-29 00:24:26.696744,2.0,1.3175372775347782,9q8zjf364vg5,"37.8057031,-122.4407881"
-122.440916,37.8056855,453,Marina Boulevard,,,,,94123,,2025-06-29 00:24:27.027081,2.0,1.8952247642924813,9q8zjf34pfef,"37.8056855,-122.440916"
-122.4410439,37.805669,455,Marina Boulevard,,,,,94123,,2025-06-29 00:24:27.357418,2.0,2.0782514831296472,9q8zjf31uzkr,"37.805669,-122.4410439"
-122.4411938,37.8056534,465,Marina Boulevard,,,,,94123,,2025-06-29 00:24:27.687755,4.0,2.6145839349176585,9q8zjf31cksd,"37.8056534,-122.4411938"
-122.4413443,37.8056379,475,Marina Boulevard,,,,,94123,,2025-06-29 00:24:28.018092,4.0,2.260109093167982,9q8zjf2cvcsq,"37.8056379,-122.4413443"
-122.441473,37.8056248,479,Marina Boulevard,,,,,94123,,2025-06-29 00:24:28.348429,2.0,2.048703524751238,9q8zjf2cdzk2,"37.8056248,-122.441473"
-122.441688,37.8056132,485,Marina Boulevard,,,,,94123,,2025-06-29 00:24:28.678766,4.0,1.2428362394930732,9q8zjf29tvh5,"37.8056132,-122.441688"
-122.4402928,37.8057875,425,Marina Boulevard,,,,,94123,,2025-06-29 00:24:29.009103,6.0,2.991836012507405,9q8zjf3dwms6,"37.8057875,-122.4402928"
-122.4383071,37.7573302,4515,20th Street,,,,,94114,,2025-06-29 00:24:29.339440,2.0,2.589293337660574,9q8yvce0ksmp,"37.7573302,-122.4383071"
-122.4386181,37.7572276,4537,20th Street,,,,,94114,,2025-06-29 00:24:29.669778,1.0,2.118835550796511,9q8yvc6zv3m5,"37.7572276,-122.4386181"
-122.4386181,37.7572276,4535,20th Street,,,,,94114,,2025-06-29 00:24:30.000115,1.0,2.139486181315509,9q8yvc6zv3m5,"37.7572276,-122.4386181"
-122.4385319,37.7572328,4533,20th Street,,,,,94114,,2025-06-29 00:24:30.330452,1.0,1.3754125523037075,9q8yvc6zz6m6,"37.7572328,-122.4385319"
-122.4385319,37.7572328,4531,20th Street,,,,,94114,,2025-06-29 00:24:30.660789,1.0,2.9343174462700516,9q8yvc6zz6m6,"37.7572328,-122.4385319"
-122.4384371,37.7572385,4521,20th Street,,,,,94114,,2025-06-29 00:24:30.991126,4.0,2.475946274250977,9q8yvc7pcekh,"37.7572385,-122.4384371"
-122.4387045,37.7572225,4547,20th Street,,,,,94114,,2025-06-29 00:24:31.321463,4.0,1.612676362799227,9q8yvc6zg2kv,"37.7572225,-122.4387045"
-122.4387908,37.7572173,4549,20th Street,,,,,94114,,2025-06-29 00:24:31.651800,1.0,1.184441236125042,9q8yvc6z9rkq,"37.7572173,-122.4387908"
-122.4388131,37.7576332,4540,20th Street,,,,,94114,,2025-06-29 00:24:31.982137,2.0,1.551626285155218,9q8yvcdf0ugz,"37.7576332,-122.4388131"
-122.4387268,37.7576384,4536,20th Street,,,,,94114,,2025-06-29 00:24:32.312474,1.0,2.268528214360223,9q8yvcdf4vun,"37.7576384,-122.4387268"
-122.4386406,37.7576436,4530,20th Street,,,,,94114,,2025-06-29 00:24:32.642812,6.0,1.990861026476941,9q8yvcdfhyum,"37.7576436,-122.4386406"
-122.4385544,37.7576487,4526,20th Street,,,,,94114,,2025-06-29 00:24:32.973149,1.0,2.4313646677098015,9q8yvcdfnzue,"37.7576487,-122.4385544"
-122.4384681,37.7576539,4522,20th Street,,,,,94114,,2025-06-29 00:24:33.303486,1.0,2.648370150293591,9q8yvce42bv4,"37.7576539,-122.4384681"
-122.4383819,37.7576591,4516,20th Street,,,,,94114,,2025-06-29 00:24:33.633823,4.0,1.4602419480106286,9q8yvce46cv3,"37.7576591,-122.4383819"
-122.3966859,37.7908855,350,Mission Street,,,,,94105,,2025-06-29 00:24:33.964160,2.0,2.097061306406748,9q8yyz97ye8h,"37.7908855,-122.3966859"
-122.3966859,37.7908855,340,Mission Street,,,,,94105,,2025-06-29 00:24:34.294497,1.0,2.804234010372201,9q8yyz97ye8h,"37.7908855,-122.3966859"
-122.3963429,37.7910194,320,Mission Street,,,,,94105,,2025-06-29 00:24:34.624834,1.0,1.8901218071504209,9q8yyz9swkxg,"37.7910194,-122.3963429"
-122.3962411,37.7910841,310,Mission Street,,,,,94105,,2025-06-29 00:24:34.955171,2.0,1.818110999962772,9q8yyz9v0bev,"37.7910841,-122.3962411"
-122.3961419,37.7905823,301,Mission Street,PH6,,,,94105,,2025-06-29 00:24:35.285508,4.0,1.617131332797739,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,PH5,,,,94105,,2025-06-29 00:24:35.615845,1.0,1.984752557755866,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,PH4,,,,94105,,2025-06-29 00:24:35.946183,1.0,1.6687488794764815,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,PH3,,,,94105,,2025-06-29 00:24:36.276520,1.0,1.4548954138438532,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,PH2B,,,,94105,,2025-06-29 00:24:36.606857,6.0,2.2238316101862035,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,PH2A,,,,94105,,2025-06-29 00:24:36.937194,3.0,1.9724957037934918,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,PH2,,,,94105,,2025-06-29 00:24:37.267531,5.0,2.6920479081677136,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,PH1D,,,,94105,,2025-06-29 00:24:37.597868,5.0,2.061395137280779,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,PH1C,,,,94105,,2025-06-29 00:24:37.928205,4.0,1.9341821846078247,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,PH1B,,,,94105,,2025-06-29 00:24:38.258542,2.0,2.0981861611980506,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,PH1A,,,,94105,,2025-06-29 00:24:38.588879,3.0,2.256894492996061,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,PH1,,,,94105,,2025-06-29 00:24:38.919217,3.0,2.3864038380123227,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,GPHB,,,,94105,,2025-06-29 00:24:39.249554,4.0,2.3017728907125816,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,GPHA,,,,94105,,2025-06-29 00:24:39.579891,4.0,1.9150906061145865,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,C132,,,,94105,,2025-06-29 00:24:39.910228,1.0,1.4928679149466575,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,C102,,,,94105,,2025-06-29 00:24:40.240565,4.0,1.3819767930361881,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,9J,,,,94105,,2025-06-29 00:24:40.570902,5.0,1.177584793934376,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,9H,,,,94105,,2025-06-29 00:24:40.901239,5.0,2.401854321581597,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,9G,,,,94105,,2025-06-29 00:24:41.231576,6.0,1.098789247176189,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,9F,,,,94105,,2025-06-29 00:24:41.561913,5.0,1.1185856086286012,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,9E,,,,94105,,2025-06-29 00:24:41.892250,1.0,1.9943930726073575,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,9D,,,,94105,,2025-06-29 00:24:42.222588,4.0,2.774422795649842,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,9C,,,,94105,,2025-06-29 00:24:42.552925,2.0,2.7993272492771295,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,9A,,,,94105,,2025-06-29 00:24:42.883262,4.0,1.9799668123568857,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,906,,,,94105,,2025-06-29 00:24:43.213599,5.0,2.9920779047875516,9q8yyz9f55ju,"37.7905823,-122.3961419"
-122.3961419,37.7905823,301,Mission Street,905,,,,94105,,2025-06-29 00:24:43.543936,5.0,2.7384523159079843,9q8yyz9f55ju,"37.7905823,-122.3961419"
